CCAA,INFRACCIÓN,AÑO,EDAD,SEXO,VICTIMAS
ASTURIAS (PRINCIPADO DE),PATRIMONIO,2014,31-40,FEMENINO,1.618
ASTURIAS (PRINCIPADO DE),SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,4
ASTURIAS (PRINCIPADO DE),FALSEDADES,2014,31-40,FEMENINO,17
ASTURIAS (PRINCIPADO DE),ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
ASTURIAS (PRINCIPADO DE),ADMÓN. JUSTICIA,2014,31-40,FEMENINO,112
ASTURIAS (PRINCIPADO DE),ORDEN PÚBLICO,2014,31-40,FEMENINO,10
ASTURIAS (PRINCIPADO DE),LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
ASTURIAS (PRINCIPADO DE),OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,10
BALEARS (ILLES),CONTRA LAS PERSONAS,2014,31-40,FEMENINO,1.459
BALEARS (ILLES),CONTRA LA LIBERTAD,2014,31-40,FEMENINO,240
BALEARS (ILLES),LIBERTAD SEXUAL,2014,31-40,FEMENINO,57
BALEARS (ILLES),RELACIONES FAMILIARES,2014,31-40,FEMENINO,79
BALEARS (ILLES),PATRIMONIO,2014,31-40,FEMENINO,3.342
BALEARS (ILLES),SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,4
BALEARS (ILLES),FALSEDADES,2014,31-40,FEMENINO,20
BALEARS (ILLES),ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
BALEARS (ILLES),ADMÓN. JUSTICIA,2014,31-40,FEMENINO,162
BALEARS (ILLES),ORDEN PÚBLICO,2014,31-40,FEMENINO,13
BALEARS (ILLES),LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
BALEARS (ILLES),OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,14
CANARIAS,CONTRA LAS PERSONAS,2014,31-40,FEMENINO,2.974
CANARIAS,CONTRA LA LIBERTAD,2014,31-40,FEMENINO,392
CANARIAS,LIBERTAD SEXUAL,2014,31-40,FEMENINO,48
CANARIAS,RELACIONES FAMILIARES,2014,31-40,FEMENINO,442
CANARIAS,PATRIMONIO,2014,31-40,FEMENINO,4.466
CANARIAS,SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,4
CANARIAS,FALSEDADES,2014,31-40,FEMENINO,36
CANARIAS,ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
CANARIAS,ADMÓN. JUSTICIA,2014,31-40,FEMENINO,263
CANARIAS,ORDEN PÚBLICO,2014,31-40,FEMENINO,14
CANARIAS,LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
CANARIAS,OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,12
CANTABRIA,CONTRA LAS PERSONAS,2014,31-40,FEMENINO,478
CANTABRIA,CONTRA LA LIBERTAD,2014,31-40,FEMENINO,87
CANTABRIA,LIBERTAD SEXUAL,2014,31-40,FEMENINO,9
CANTABRIA,RELACIONES FAMILIARES,2014,31-40,FEMENINO,32
CANTABRIA,PATRIMONIO,2014,31-40,FEMENINO,1.051
CANTABRIA,SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,0
CANTABRIA,FALSEDADES,2014,31-40,FEMENINO,4
CANTABRIA,ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
CANTABRIA,ADMÓN. JUSTICIA,2014,31-40,FEMENINO,55
CANTABRIA,ORDEN PÚBLICO,2014,31-40,FEMENINO,1
CANTABRIA,LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
CANTABRIA,OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,2
CASTILLA Y LEÓN,CONTRA LAS PERSONAS,2014,31-40,FEMENINO,1.810
CASTILLA Y LEÓN,CONTRA LA LIBERTAD,2014,31-40,FEMENINO,282
CASTILLA Y LEÓN,LIBERTAD SEXUAL,2014,31-40,FEMENINO,37
CASTILLA Y LEÓN,RELACIONES FAMILIARES,2014,31-40,FEMENINO,107
CASTILLA Y LEÓN,PATRIMONIO,2014,31-40,FEMENINO,3.560
CASTILLA Y LEÓN,SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,5
CASTILLA Y LEÓN,FALSEDADES,2014,31-40,FEMENINO,16
CASTILLA Y LEÓN,ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
CASTILLA Y LEÓN,ADMÓN. JUSTICIA,2014,31-40,FEMENINO,151
CASTILLA Y LEÓN,ORDEN PÚBLICO,2014,31-40,FEMENINO,12
CASTILLA Y LEÓN,LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
CASTILLA Y LEÓN,OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,18
CASTILLA - LA MANCHA,CONTRA LAS PERSONAS,2014,31-40,FEMENINO,1.744
CASTILLA - LA MANCHA,CONTRA LA LIBERTAD,2014,31-40,FEMENINO,291
CASTILLA - LA MANCHA,LIBERTAD SEXUAL,2014,31-40,FEMENINO,29
CASTILLA - LA MANCHA,RELACIONES FAMILIARES,2014,31-40,FEMENINO,148
CASTILLA - LA MANCHA,PATRIMONIO,2014,31-40,FEMENINO,2.241
CASTILLA - LA MANCHA,SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,4
CASTILLA - LA MANCHA,FALSEDADES,2014,31-40,FEMENINO,50
CASTILLA - LA MANCHA,ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
CASTILLA - LA MANCHA,ADMÓN. JUSTICIA,2014,31-40,FEMENINO,205
CASTILLA - LA MANCHA,ORDEN PÚBLICO,2014,31-40,FEMENINO,17
CASTILLA - LA MANCHA,LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
CASTILLA - LA MANCHA,OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,21
CATALUÑA,CONTRA LAS PERSONAS,2014,31-40,FEMENINO,28
CATALUÑA,CONTRA LA LIBERTAD,2014,31-40,FEMENINO,15
CATALUÑA,LIBERTAD SEXUAL,2014,31-40,FEMENINO,44
CATALUÑA,RELACIONES FAMILIARES,2014,31-40,FEMENINO,12
CATALUÑA,PATRIMONIO,2014,31-40,FEMENINO,334
CATALUÑA,SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,1
CATALUÑA,FALSEDADES,2014,31-40,FEMENINO,32
CATALUÑA,ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
CATALUÑA,ADMÓN. JUSTICIA,2014,31-40,FEMENINO,2
CATALUÑA,ORDEN PÚBLICO,2014,31-40,FEMENINO,0
CATALUÑA,LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
CATALUÑA,OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,22
COMUNITAT VALENCIANA,CONTRA LAS PERSONAS,2014,31-40,FEMENINO,5.324
COMUNITAT VALENCIANA,CONTRA LA LIBERTAD,2014,31-40,FEMENINO,875
COMUNITAT VALENCIANA,LIBERTAD SEXUAL,2014,31-40,FEMENINO,177
COMUNITAT VALENCIANA,RELACIONES FAMILIARES,2014,31-40,FEMENINO,312
COMUNITAT VALENCIANA,PATRIMONIO,2014,31-40,FEMENINO,9.356
COMUNITAT VALENCIANA,SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,17
COMUNITAT VALENCIANA,FALSEDADES,2014,31-40,FEMENINO,107
COMUNITAT VALENCIANA,ADMÓN. PÚBLICA,2014,31-40,FEMENINO,2
COMUNITAT VALENCIANA,ADMÓN. JUSTICIA,2014,31-40,FEMENINO,758
COMUNITAT VALENCIANA,ORDEN PÚBLICO,2014,31-40,FEMENINO,38
COMUNITAT VALENCIANA,LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
COMUNITAT VALENCIANA,OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,49
EXTREMADURA,CONTRA LAS PERSONAS,2014,31-40,FEMENINO,815
EXTREMADURA,CONTRA LA LIBERTAD,2014,31-40,FEMENINO,157
EXTREMADURA,LIBERTAD SEXUAL,2014,31-40,FEMENINO,20
EXTREMADURA,RELACIONES FAMILIARES,2014,31-40,FEMENINO,94
EXTREMADURA,PATRIMONIO,2014,31-40,FEMENINO,1.262
EXTREMADURA,SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,0
EXTREMADURA,FALSEDADES,2014,31-40,FEMENINO,25
EXTREMADURA,ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
EXTREMADURA,ADMÓN. JUSTICIA,2014,31-40,FEMENINO,96
EXTREMADURA,ORDEN PÚBLICO,2014,31-40,FEMENINO,8
EXTREMADURA,LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
EXTREMADURA,OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,8
GALICIA,CONTRA LAS PERSONAS,2014,31-40,FEMENINO,2.122
GALICIA,CONTRA LA LIBERTAD,2014,31-40,FEMENINO,393
GALICIA,LIBERTAD SEXUAL,2014,31-40,FEMENINO,77
GALICIA,RELACIONES FAMILIARES,2014,31-40,FEMENINO,105
GALICIA,PATRIMONIO,2014,31-40,FEMENINO,3.560
GALICIA,SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,3
GALICIA,FALSEDADES,2014,31-40,FEMENINO,48
GALICIA,ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
GALICIA,ADMÓN. JUSTICIA,2014,31-40,FEMENINO,173
GALICIA,ORDEN PÚBLICO,2014,31-40,FEMENINO,10
GALICIA,LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
GALICIA,OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,27
MADRID (COMUNIDAD DE),CONTRA LAS PERSONAS,2014,31-40,FEMENINO,5.881
MADRID (COMUNIDAD DE),CONTRA LA LIBERTAD,2014,31-40,FEMENINO,589
MADRID (COMUNIDAD DE),LIBERTAD SEXUAL,2014,31-40,FEMENINO,177
MADRID (COMUNIDAD DE),RELACIONES FAMILIARES,2014,31-40,FEMENINO,355
MADRID (COMUNIDAD DE),PATRIMONIO,2014,31-40,FEMENINO,21.510
MADRID (COMUNIDAD DE),SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,11
MADRID (COMUNIDAD DE),FALSEDADES,2014,31-40,FEMENINO,197
MADRID (COMUNIDAD DE),ADMÓN. PÚBLICA,2014,31-40,FEMENINO,1
MADRID (COMUNIDAD DE),ADMÓN. JUSTICIA,2014,31-40,FEMENINO,396
MADRID (COMUNIDAD DE),ORDEN PÚBLICO,2014,31-40,FEMENINO,28
MADRID (COMUNIDAD DE),LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
MADRID (COMUNIDAD DE),OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,42
MURCIA (REGIÓN DE),CONTRA LAS PERSONAS,2014,31-40,FEMENINO,1.621
MURCIA (REGIÓN DE),CONTRA LA LIBERTAD,2014,31-40,FEMENINO,279
MURCIA (REGIÓN DE),LIBERTAD SEXUAL,2014,31-40,FEMENINO,93
MURCIA (REGIÓN DE),RELACIONES FAMILIARES,2014,31-40,FEMENINO,236
MURCIA (REGIÓN DE),PATRIMONIO,2014,31-40,FEMENINO,2.504
MURCIA (REGIÓN DE),SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,1
MURCIA (REGIÓN DE),FALSEDADES,2014,31-40,FEMENINO,28
MURCIA (REGIÓN DE),ADMÓN. PÚBLICA,2014,31-40,FEMENINO,1
MURCIA (REGIÓN DE),ADMÓN. JUSTICIA,2014,31-40,FEMENINO,188
MURCIA (REGIÓN DE),ORDEN PÚBLICO,2014,31-40,FEMENINO,9
MURCIA (REGIÓN DE),LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
MURCIA (REGIÓN DE),OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,7
NAVARRA (COMUNIDAD FORAL DE),CONTRA LAS PERSONAS,2014,31-40,FEMENINO,641
NAVARRA (COMUNIDAD FORAL DE),CONTRA LA LIBERTAD,2014,31-40,FEMENINO,96
NAVARRA (COMUNIDAD FORAL DE),LIBERTAD SEXUAL,2014,31-40,FEMENINO,34
NAVARRA (COMUNIDAD FORAL DE),RELACIONES FAMILIARES,2014,31-40,FEMENINO,29
NAVARRA (COMUNIDAD FORAL DE),PATRIMONIO,2014,31-40,FEMENINO,1.330
NAVARRA (COMUNIDAD FORAL DE),SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,4
NAVARRA (COMUNIDAD FORAL DE),FALSEDADES,2014,31-40,FEMENINO,18
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. JUSTICIA,2014,31-40,FEMENINO,39
NAVARRA (COMUNIDAD FORAL DE),ORDEN PÚBLICO,2014,31-40,FEMENINO,3
NAVARRA (COMUNIDAD FORAL DE),LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
NAVARRA (COMUNIDAD FORAL DE),OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,12
PAÍS VASCO,CONTRA LAS PERSONAS,2014,31-40,FEMENINO,7
PAÍS VASCO,CONTRA LA LIBERTAD,2014,31-40,FEMENINO,4
PAÍS VASCO,LIBERTAD SEXUAL,2014,31-40,FEMENINO,2
PAÍS VASCO,RELACIONES FAMILIARES,2014,31-40,FEMENINO,3
PAÍS VASCO,PATRIMONIO,2014,31-40,FEMENINO,93
PAÍS VASCO,SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,0
PAÍS VASCO,FALSEDADES,2014,31-40,FEMENINO,8
PAÍS VASCO,ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
PAÍS VASCO,ADMÓN. JUSTICIA,2014,31-40,FEMENINO,1
PAÍS VASCO,ORDEN PÚBLICO,2014,31-40,FEMENINO,1
PAÍS VASCO,LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
PAÍS VASCO,OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,2
RIOJA (LA),CONTRA LAS PERSONAS,2014,31-40,FEMENINO,243
RIOJA (LA),CONTRA LA LIBERTAD,2014,31-40,FEMENINO,42
RIOJA (LA),LIBERTAD SEXUAL,2014,31-40,FEMENINO,4
RIOJA (LA),RELACIONES FAMILIARES,2014,31-40,FEMENINO,7
RIOJA (LA),PATRIMONIO,2014,31-40,FEMENINO,431
RIOJA (LA),SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,0
RIOJA (LA),FALSEDADES,2014,31-40,FEMENINO,8
RIOJA (LA),ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
RIOJA (LA),ADMÓN. JUSTICIA,2014,31-40,FEMENINO,42
RIOJA (LA),ORDEN PÚBLICO,2014,31-40,FEMENINO,3
RIOJA (LA),LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
RIOJA (LA),OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,2
CIUDAD AUTÓNOMA DE CEUTA,CONTRA LAS PERSONAS,2014,31-40,FEMENINO,97
CIUDAD AUTÓNOMA DE CEUTA,CONTRA LA LIBERTAD,2014,31-40,FEMENINO,27
CIUDAD AUTÓNOMA DE CEUTA,LIBERTAD SEXUAL,2014,31-40,FEMENINO,2
CIUDAD AUTÓNOMA DE CEUTA,RELACIONES FAMILIARES,2014,31-40,FEMENINO,23
CIUDAD AUTÓNOMA DE CEUTA,PATRIMONIO,2014,31-40,FEMENINO,10
CIUDAD AUTÓNOMA DE CEUTA,SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,1
CIUDAD AUTÓNOMA DE CEUTA,FALSEDADES,2014,31-40,FEMENINO,2
CIUDAD AUTÓNOMA DE CEUTA,ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,ADMÓN. JUSTICIA,2014,31-40,FEMENINO,6
CIUDAD AUTÓNOMA DE CEUTA,ORDEN PÚBLICO,2014,31-40,FEMENINO,1
CIUDAD AUTÓNOMA DE CEUTA,LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,13
CIUDAD AUTÓNOMA DE MELILLA,CONTRA LAS PERSONAS,2014,31-40,FEMENINO,142
CIUDAD AUTÓNOMA DE MELILLA,CONTRA LA LIBERTAD,2014,31-40,FEMENINO,9
CIUDAD AUTÓNOMA DE MELILLA,LIBERTAD SEXUAL,2014,31-40,FEMENINO,4
CIUDAD AUTÓNOMA DE MELILLA,RELACIONES FAMILIARES,2014,31-40,FEMENINO,12
CIUDAD AUTÓNOMA DE MELILLA,PATRIMONIO,2014,31-40,FEMENINO,76
CIUDAD AUTÓNOMA DE MELILLA,SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,FALSEDADES,2014,31-40,FEMENINO,2
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. JUSTICIA,2014,31-40,FEMENINO,6
CIUDAD AUTÓNOMA DE MELILLA,ORDEN PÚBLICO,2014,31-40,FEMENINO,3
CIUDAD AUTÓNOMA DE MELILLA,LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,7
EXTRANJERA,CONTRA LAS PERSONAS,2014,31-40,FEMENINO,65
EXTRANJERA,CONTRA LA LIBERTAD,2014,31-40,FEMENINO,32
EXTRANJERA,LIBERTAD SEXUAL,2014,31-40,FEMENINO,3
EXTRANJERA,RELACIONES FAMILIARES,2014,31-40,FEMENINO,33
EXTRANJERA,PATRIMONIO,2014,31-40,FEMENINO,1.989
EXTRANJERA,SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,0
EXTRANJERA,FALSEDADES,2014,31-40,FEMENINO,5
EXTRANJERA,ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
EXTRANJERA,ADMÓN. JUSTICIA,2014,31-40,FEMENINO,7
EXTRANJERA,ORDEN PÚBLICO,2014,31-40,FEMENINO,0
EXTRANJERA,LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
EXTRANJERA,OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,0
DESCONOCIDA,CONTRA LAS PERSONAS,2014,31-40,FEMENINO,0
DESCONOCIDA,CONTRA LA LIBERTAD,2014,31-40,FEMENINO,0
DESCONOCIDA,LIBERTAD SEXUAL,2014,31-40,FEMENINO,0
DESCONOCIDA,RELACIONES FAMILIARES,2014,31-40,FEMENINO,0
DESCONOCIDA,PATRIMONIO,2014,31-40,FEMENINO,0
DESCONOCIDA,SEGURIDAD COLECTIVA,2014,31-40,FEMENINO,0
DESCONOCIDA,FALSEDADES,2014,31-40,FEMENINO,0
DESCONOCIDA,ADMÓN. PÚBLICA,2014,31-40,FEMENINO,0
DESCONOCIDA,ADMÓN. JUSTICIA,2014,31-40,FEMENINO,0
DESCONOCIDA,ORDEN PÚBLICO,2014,31-40,FEMENINO,0
DESCONOCIDA,LEGISLACIÓN ESPECIAL,2014,31-40,FEMENINO,0
DESCONOCIDA,OTRAS INFRACCIONES PENALES,2014,31-40,FEMENINO,0
ANDALUCÍA,CONTRA LAS PERSONAS,2015,31-40,FEMENINO,7.913
ANDALUCÍA,CONTRA LA LIBERTAD,2015,31-40,FEMENINO,2.399
ANDALUCÍA,LIBERTAD SEXUAL,2015,31-40,FEMENINO,224
ANDALUCÍA,RELACIONES FAMILIARES,2015,31-40,FEMENINO,551
ANDALUCÍA,PATRIMONIO,2015,31-40,FEMENINO,15.561
ANDALUCÍA,SEGURIDAD COLECTIVA,2015,31-40,FEMENINO,26
ANDALUCÍA,FALSEDADES,2015,31-40,FEMENINO,198
ANDALUCÍA,ADMÓN. PÚBLICA,2015,31-40,FEMENINO,0
ANDALUCÍA,ADMÓN. JUSTICIA,2015,31-40,FEMENINO,1.125
ANDALUCÍA,ORDEN PÚBLICO,2015,31-40,FEMENINO,37
ANDALUCÍA,LEGISLACIÓN ESPECIAL,2015,31-40,FEMENINO,0
ANDALUCÍA,OTRAS INFRACCIONES PENALES,2015,31-40,FEMENINO,186
ARAGÓN,CONTRA LAS PERSONAS,2015,31-40,FEMENINO,721
ARAGÓN,CONTRA LA LIBERTAD,2015,31-40,FEMENINO,225
ARAGÓN,LIBERTAD SEXUAL,2015,31-40,FEMENINO,17
ARAGÓN,RELACIONES FAMILIARES,2015,31-40,FEMENINO,54
ARAGÓN,PATRIMONIO,2015,31-40,FEMENINO,1.826
ARAGÓN,SEGURIDAD COLECTIVA,2015,31-40,FEMENINO,5
ARAGÓN,FALSEDADES,2015,31-40,FEMENINO,12
ARAGÓN,ADMÓN. PÚBLICA,2015,31-40,FEMENINO,0
ARAGÓN,ADMÓN. JUSTICIA,2015,31-40,FEMENINO,107
ARAGÓN,ORDEN PÚBLICO,2015,31-40,FEMENINO,1
ARAGÓN,LEGISLACIÓN ESPECIAL,2015,31-40,FEMENINO,0
ARAGÓN,OTRAS INFRACCIONES PENALES,2015,31-40,FEMENINO,20
ASTURIAS (PRINCIPADO DE),CONTRA LAS PERSONAS,2015,31-40,FEMENINO,652
ASTURIAS (PRINCIPADO DE),CONTRA LA LIBERTAD,2015,31-40,FEMENINO,210
ASTURIAS (PRINCIPADO DE),LIBERTAD SEXUAL,2015,31-40,FEMENINO,13
ASTURIAS (PRINCIPADO DE),RELACIONES FAMILIARES,2015,31-40,FEMENINO,57
ASTURIAS (PRINCIPADO DE),PATRIMONIO,2015,31-40,FEMENINO,1.476
ASTURIAS (PRINCIPADO DE),SEGURIDAD COLECTIVA,2015,31-40,FEMENINO,0
ASTURIAS (PRINCIPADO DE),FALSEDADES,2015,31-40,FEMENINO,9
ASTURIAS (PRINCIPADO DE),ADMÓN. PÚBLICA,2015,31-40,FEMENINO,0
ASTURIAS (PRINCIPADO DE),ADMÓN. JUSTICIA,2015,31-40,FEMENINO,95
ASTURIAS (PRINCIPADO DE),ORDEN PÚBLICO,2015,31-40,FEMENINO,3
ASTURIAS (PRINCIPADO DE),LEGISLACIÓN ESPECIAL,2015,31-40,FEMENINO,0
ASTURIAS (PRINCIPADO DE),OTRAS INFRACCIONES PENALES,2015,31-40,FEMENINO,25
BALEARS (ILLES),CONTRA LAS PERSONAS,2015,31-40,FEMENINO,1.275
BALEARS (ILLES),CONTRA LA LIBERTAD,2015,31-40,FEMENINO,393
BALEARS (ILLES),LIBERTAD SEXUAL,2015,31-40,FEMENINO,42
BALEARS (ILLES),RELACIONES FAMILIARES,2015,31-40,FEMENINO,55
BALEARS (ILLES),PATRIMONIO,2015,31-40,FEMENINO,2.719
BALEARS (ILLES),SEGURIDAD COLECTIVA,2015,31-40,FEMENINO,4
BALEARS (ILLES),FALSEDADES,2015,31-40,FEMENINO,19
BALEARS (ILLES),ADMÓN. PÚBLICA,2015,31-40,FEMENINO,0
BALEARS (ILLES),ADMÓN. JUSTICIA,2015,31-40,FEMENINO,184
BALEARS (ILLES),ORDEN PÚBLICO,2015,31-40,FEMENINO,12
BALEARS (ILLES),LEGISLACIÓN ESPECIAL,2015,31-40,FEMENINO,0
BALEARS (ILLES),OTRAS INFRACCIONES PENALES,2015,31-40,FEMENINO,24
CANARIAS,CONTRA LAS PERSONAS,2015,31-40,FEMENINO,2.357
CANARIAS,CONTRA LA LIBERTAD,2015,31-40,FEMENINO,812
CANARIAS,LIBERTAD SEXUAL,2015,31-40,FEMENINO,60
CANARIAS,RELACIONES FAMILIARES,2015,31-40,FEMENINO,352
CANARIAS,PATRIMONIO,2015,31-40,FEMENINO,4.262
CANARIAS,SEGURIDAD COLECTIVA,2015,31-40,FEMENINO,5
CANARIAS,FALSEDADES,2015,31-40,FEMENINO,31
CANARIAS,ADMÓN. PÚBLICA,2015,31-40,FEMENINO,0
CANARIAS,ADMÓN. JUSTICIA,2015,31-40,FEMENINO,232
CANARIAS,ORDEN PÚBLICO,2015,31-40,FEMENINO,5
CANARIAS,LEGISLACIÓN ESPECIAL,2015,31-40,FEMENINO,0
CANARIAS,OTRAS INFRACCIONES PENALES,2015,31-40,FEMENINO,49
CANTABRIA,CONTRA LAS PERSONAS,2015,31-40,FEMENINO,388
CANTABRIA,CONTRA LA LIBERTAD,2015,31-40,FEMENINO,145
CANTABRIA,LIBERTAD SEXUAL,2015,31-40,FEMENINO,3
CANTABRIA,RELACIONES FAMILIARES,2015,31-40,FEMENINO,22
CANTABRIA,PATRIMONIO,2015,31-40,FEMENINO,903
CANTABRIA,SEGURIDAD COLECTIVA,2015,31-40,FEMENINO,0
CANTABRIA,FALSEDADES,2015,31-40,FEMENINO,1
CANTABRIA,ADMÓN. PÚBLICA,2015,31-40,FEMENINO,0
CANTABRIA,ADMÓN. JUSTICIA,2015,31-40,FEMENINO,60
CANTABRIA,ORDEN PÚBLICO,2015,31-40,FEMENINO,2
CANTABRIA,LEGISLACIÓN ESPECIAL,2015,31-40,FEMENINO,0
CANTABRIA,OTRAS INFRACCIONES PENALES,2015,31-40,FEMENINO,7
CASTILLA Y LEÓN,CONTRA LAS PERSONAS,2015,31-40,FEMENINO,1.383
CASTILLA Y LEÓN,CONTRA LA LIBERTAD,2015,31-40,FEMENINO,510
CASTILLA Y LEÓN,LIBERTAD SEXUAL,2015,31-40,FEMENINO,19
CASTILLA Y LEÓN,RELACIONES FAMILIARES,2015,31-40,FEMENINO,97
CASTILLA Y LEÓN,PATRIMONIO,2015,31-40,FEMENINO,3.172
CASTILLA Y LEÓN,SEGURIDAD COLECTIVA,2015,31-40,FEMENINO,4
CASTILLA Y LEÓN,FALSEDADES,2015,31-40,FEMENINO,29
CASTILLA Y LEÓN,ADMÓN. PÚBLICA,2015,31-40,FEMENINO,0
CASTILLA Y LEÓN,ADMÓN. JUSTICIA,2015,31-40,FEMENINO,191
CASTILLA Y LEÓN,ORDEN PÚBLICO,2015,31-40,FEMENINO,6
CASTILLA Y LEÓN,LEGISLACIÓN ESPECIAL,2015,31-40,FEMENINO,0
CASTILLA Y LEÓN,OTRAS INFRACCIONES PENALES,2015,31-40,FEMENINO,24
CASTILLA - LA MANCHA,CONTRA LAS PERSONAS,2015,31-40,FEMENINO,1.333
CASTILLA - LA MANCHA,CONTRA LA LIBERTAD,2015,31-40,FEMENINO,422
CASTILLA - LA MANCHA,LIBERTAD SEXUAL,2015,31-40,FEMENINO,28
CASTILLA - LA MANCHA,RELACIONES FAMILIARES,2015,31-40,FEMENINO,153
CASTILLA - LA MANCHA,PATRIMONIO,2015,31-40,FEMENINO,2.118
CASTILLA - LA MANCHA,SEGURIDAD COLECTIVA,2015,31-40,FEMENINO,6
CASTILLA - LA MANCHA,FALSEDADES,2015,31-40,FEMENINO,38
CASTILLA - LA MANCHA,ADMÓN. PÚBLICA,2015,31-40,FEMENINO,0
CASTILLA - LA MANCHA,ADMÓN. JUSTICIA,2015,31-40,FEMENINO,196
CASTILLA - LA MANCHA,ORDEN PÚBLICO,2015,31-40,FEMENINO,11
CASTILLA - LA MANCHA,LEGISLACIÓN ESPECIAL,2015,31-40,FEMENINO,0
CASTILLA - LA MANCHA,OTRAS INFRACCIONES PENALES,2015,31-40,FEMENINO,51
CATALUÑA,CONTRA LAS PERSONAS,2015,31-40,FEMENINO,29
CATALUÑA,CONTRA LA LIBERTAD,2015,31-40,FEMENINO,22
CATALUÑA,LIBERTAD SEXUAL,2015,31-40,FEMENINO,37
CATALUÑA,RELACIONES FAMILIARES,2015,31-40,FEMENINO,13
CATALUÑA,PATRIMONIO,2015,31-40,FEMENINO,316
