CCAA,INFRACCIÓN,AÑO,EDAD,SEXO,VICTIMAS
EXTREMADURA,CONTRA LA LIBERTAD,2012,18-30,FEMENINO,113
EXTREMADURA,LIBERTAD SEXUAL,2012,18-30,FEMENINO,30
EXTREMADURA,RELACIONES FAMILIARES,2012,18-30,FEMENINO,50
EXTREMADURA,PATRIMONIO,2012,18-30,FEMENINO,1355
EXTREMADURA,SEGURIDAD COLECTIVA,2012,18-30,FEMENINO,0
EXTREMADURA,FALSEDADES,2012,18-30,FEMENINO,23
EXTREMADURA,ADMÓN. PÚBLICA,2012,18-30,FEMENINO,0
EXTREMADURA,ADMÓN. JUSTICIA,2012,18-30,FEMENINO,64
EXTREMADURA,ORDEN PÚBLICO,2012,18-30,FEMENINO,3
EXTREMADURA,LEGISLACIÓN ESPECIAL,2012,18-30,FEMENINO,0
EXTREMADURA,OTRAS INFRACCIONES PENALES,2012,18-30,FEMENINO,11
GALICIA,CONTRA LAS PERSONAS,2012,18-30,FEMENINO,2095
GALICIA,CONTRA LA LIBERTAD,2012,18-30,FEMENINO,317
GALICIA,LIBERTAD SEXUAL,2012,18-30,FEMENINO,102
GALICIA,RELACIONES FAMILIARES,2012,18-30,FEMENINO,27
GALICIA,PATRIMONIO,2012,18-30,FEMENINO,4526
GALICIA,SEGURIDAD COLECTIVA,2012,18-30,FEMENINO,4
GALICIA,FALSEDADES,2012,18-30,FEMENINO,32
GALICIA,ADMÓN. PÚBLICA,2012,18-30,FEMENINO,0
GALICIA,ADMÓN. JUSTICIA,2012,18-30,FEMENINO,167
GALICIA,ORDEN PÚBLICO,2012,18-30,FEMENINO,17
GALICIA,LEGISLACIÓN ESPECIAL,2012,18-30,FEMENINO,0
GALICIA,OTRAS INFRACCIONES PENALES,2012,18-30,FEMENINO,22
MADRID (COMUNIDAD DE),CONTRA LAS PERSONAS,2012,18-30,FEMENINO,6324
MADRID (COMUNIDAD DE),CONTRA LA LIBERTAD,2012,18-30,FEMENINO,692
MADRID (COMUNIDAD DE),LIBERTAD SEXUAL,2012,18-30,FEMENINO,403
MADRID (COMUNIDAD DE),RELACIONES FAMILIARES,2012,18-30,FEMENINO,193
MADRID (COMUNIDAD DE),PATRIMONIO,2012,18-30,FEMENINO,25023
MADRID (COMUNIDAD DE),SEGURIDAD COLECTIVA,2012,18-30,FEMENINO,10
MADRID (COMUNIDAD DE),FALSEDADES,2012,18-30,FEMENINO,142
MADRID (COMUNIDAD DE),ADMÓN. PÚBLICA,2012,18-30,FEMENINO,1
MADRID (COMUNIDAD DE),ADMÓN. JUSTICIA,2012,18-30,FEMENINO,503
MADRID (COMUNIDAD DE),ORDEN PÚBLICO,2012,18-30,FEMENINO,39
MADRID (COMUNIDAD DE),LEGISLACIÓN ESPECIAL,2012,18-30,FEMENINO,0
MADRID (COMUNIDAD DE),OTRAS INFRACCIONES PENALES,2012,18-30,FEMENINO,37
MURCIA (REGIÓN DE),CONTRA LAS PERSONAS,2012,18-30,FEMENINO,1784
MURCIA (REGIÓN DE),CONTRA LA LIBERTAD,2012,18-30,FEMENINO,264
MURCIA (REGIÓN DE),LIBERTAD SEXUAL,2012,18-30,FEMENINO,107
MURCIA (REGIÓN DE),RELACIONES FAMILIARES,2012,18-30,FEMENINO,117
MURCIA (REGIÓN DE),PATRIMONIO,2012,18-30,FEMENINO,2577
MURCIA (REGIÓN DE),SEGURIDAD COLECTIVA,2012,18-30,FEMENINO,1
MURCIA (REGIÓN DE),FALSEDADES,2012,18-30,FEMENINO,31
MURCIA (REGIÓN DE),ADMÓN. PÚBLICA,2012,18-30,FEMENINO,0
MURCIA (REGIÓN DE),ADMÓN. JUSTICIA,2012,18-30,FEMENINO,182
MURCIA (REGIÓN DE),ORDEN PÚBLICO,2012,18-30,FEMENINO,6
MURCIA (REGIÓN DE),LEGISLACIÓN ESPECIAL,2012,18-30,FEMENINO,0
MURCIA (REGIÓN DE),OTRAS INFRACCIONES PENALES,2012,18-30,FEMENINO,9
NAVARRA (COMUNIDAD FORAL DE),CONTRA LAS PERSONAS,2012,18-30,FEMENINO,406
NAVARRA (COMUNIDAD FORAL DE),CONTRA LA LIBERTAD,2012,18-30,FEMENINO,150
NAVARRA (COMUNIDAD FORAL DE),LIBERTAD SEXUAL,2012,18-30,FEMENINO,26
NAVARRA (COMUNIDAD FORAL DE),RELACIONES FAMILIARES,2012,18-30,FEMENINO,9
NAVARRA (COMUNIDAD FORAL DE),PATRIMONIO,2012,18-30,FEMENINO,1333
NAVARRA (COMUNIDAD FORAL DE),SEGURIDAD COLECTIVA,2012,18-30,FEMENINO,1
NAVARRA (COMUNIDAD FORAL DE),FALSEDADES,2012,18-30,FEMENINO,10
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. PÚBLICA,2012,18-30,FEMENINO,2
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. JUSTICIA,2012,18-30,FEMENINO,51
NAVARRA (COMUNIDAD FORAL DE),ORDEN PÚBLICO,2012,18-30,FEMENINO,1
NAVARRA (COMUNIDAD FORAL DE),LEGISLACIÓN ESPECIAL,2012,18-30,FEMENINO,0
NAVARRA (COMUNIDAD FORAL DE),OTRAS INFRACCIONES PENALES,2012,18-30,FEMENINO,23
PAÍS VASCO,CONTRA LAS PERSONAS,2012,18-30,FEMENINO,8
PAÍS VASCO,CONTRA LA LIBERTAD,2012,18-30,FEMENINO,11
PAÍS VASCO,LIBERTAD SEXUAL,2012,18-30,FEMENINO,3
PAÍS VASCO,RELACIONES FAMILIARES,2012,18-30,FEMENINO,0
PAÍS VASCO,PATRIMONIO,2012,18-30,FEMENINO,218
PAÍS VASCO,SEGURIDAD COLECTIVA,2012,18-30,FEMENINO,0
PAÍS VASCO,FALSEDADES,2012,18-30,FEMENINO,6
PAÍS VASCO,ADMÓN. PÚBLICA,2012,18-30,FEMENINO,0
PAÍS VASCO,ADMÓN. JUSTICIA,2012,18-30,FEMENINO,2
PAÍS VASCO,ORDEN PÚBLICO,2012,18-30,FEMENINO,0
PAÍS VASCO,LEGISLACIÓN ESPECIAL,2012,18-30,FEMENINO,0
PAÍS VASCO,OTRAS INFRACCIONES PENALES,2012,18-30,FEMENINO,2
RIOJA (LA),CONTRA LAS PERSONAS,2012,18-30,FEMENINO,283
RIOJA (LA),CONTRA LA LIBERTAD,2012,18-30,FEMENINO,37
RIOJA (LA),LIBERTAD SEXUAL,2012,18-30,FEMENINO,12
RIOJA (LA),RELACIONES FAMILIARES,2012,18-30,FEMENINO,2
RIOJA (LA),PATRIMONIO,2012,18-30,FEMENINO,466
RIOJA (LA),SEGURIDAD COLECTIVA,2012,18-30,FEMENINO,0
RIOJA (LA),FALSEDADES,2012,18-30,FEMENINO,5
RIOJA (LA),ADMÓN. PÚBLICA,2012,18-30,FEMENINO,0
RIOJA (LA),ADMÓN. JUSTICIA,2012,18-30,FEMENINO,23
RIOJA (LA),ORDEN PÚBLICO,2012,18-30,FEMENINO,6
RIOJA (LA),LEGISLACIÓN ESPECIAL,2012,18-30,FEMENINO,0
RIOJA (LA),OTRAS INFRACCIONES PENALES,2012,18-30,FEMENINO,5
CIUDAD AUTÓNOMA DE CEUTA,CONTRA LAS PERSONAS,2012,18-30,FEMENINO,193
CIUDAD AUTÓNOMA DE CEUTA,CONTRA LA LIBERTAD,2012,18-30,FEMENINO,51
CIUDAD AUTÓNOMA DE CEUTA,LIBERTAD SEXUAL,2012,18-30,FEMENINO,5
CIUDAD AUTÓNOMA DE CEUTA,RELACIONES FAMILIARES,2012,18-30,FEMENINO,23
CIUDAD AUTÓNOMA DE CEUTA,PATRIMONIO,2012,18-30,FEMENINO,34
CIUDAD AUTÓNOMA DE CEUTA,SEGURIDAD COLECTIVA,2012,18-30,FEMENINO,3
CIUDAD AUTÓNOMA DE CEUTA,FALSEDADES,2012,18-30,FEMENINO,3
CIUDAD AUTÓNOMA DE CEUTA,ADMÓN. PÚBLICA,2012,18-30,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,ADMÓN. JUSTICIA,2012,18-30,FEMENINO,13
CIUDAD AUTÓNOMA DE CEUTA,ORDEN PÚBLICO,2012,18-30,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,LEGISLACIÓN ESPECIAL,2012,18-30,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,OTRAS INFRACCIONES PENALES,2012,18-30,FEMENINO,18
CIUDAD AUTÓNOMA DE MELILLA,CONTRA LAS PERSONAS,2012,18-30,FEMENINO,200
CIUDAD AUTÓNOMA DE MELILLA,CONTRA LA LIBERTAD,2012,18-30,FEMENINO,17
CIUDAD AUTÓNOMA DE MELILLA,LIBERTAD SEXUAL,2012,18-30,FEMENINO,6
CIUDAD AUTÓNOMA DE MELILLA,RELACIONES FAMILIARES,2012,18-30,FEMENINO,5
CIUDAD AUTÓNOMA DE MELILLA,PATRIMONIO,2012,18-30,FEMENINO,67
CIUDAD AUTÓNOMA DE MELILLA,SEGURIDAD COLECTIVA,2012,18-30,FEMENINO,1
CIUDAD AUTÓNOMA DE MELILLA,FALSEDADES,2012,18-30,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. PÚBLICA,2012,18-30,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. JUSTICIA,2012,18-30,FEMENINO,13
CIUDAD AUTÓNOMA DE MELILLA,ORDEN PÚBLICO,2012,18-30,FEMENINO,2
CIUDAD AUTÓNOMA DE MELILLA,LEGISLACIÓN ESPECIAL,2012,18-30,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,OTRAS INFRACCIONES PENALES,2012,18-30,FEMENINO,8
EXTRANJERA,CONTRA LAS PERSONAS,2012,18-30,FEMENINO,38
EXTRANJERA,CONTRA LA LIBERTAD,2012,18-30,FEMENINO,25
EXTRANJERA,LIBERTAD SEXUAL,2012,18-30,FEMENINO,7
EXTRANJERA,RELACIONES FAMILIARES,2012,18-30,FEMENINO,8
EXTRANJERA,PATRIMONIO,2012,18-30,FEMENINO,1198
EXTRANJERA,SEGURIDAD COLECTIVA,2012,18-30,FEMENINO,0
EXTRANJERA,FALSEDADES,2012,18-30,FEMENINO,8
EXTRANJERA,ADMÓN. PÚBLICA,2012,18-30,FEMENINO,0
EXTRANJERA,ADMÓN. JUSTICIA,2012,18-30,FEMENINO,3
EXTRANJERA,ORDEN PÚBLICO,2012,18-30,FEMENINO,0
EXTRANJERA,LEGISLACIÓN ESPECIAL,2012,18-30,FEMENINO,0
EXTRANJERA,OTRAS INFRACCIONES PENALES,2012,18-30,FEMENINO,1
DESCONOCIDA,CONTRA LAS PERSONAS,2012,18-30,FEMENINO,0
DESCONOCIDA,CONTRA LA LIBERTAD,2012,18-30,FEMENINO,0
DESCONOCIDA,LIBERTAD SEXUAL,2012,18-30,FEMENINO,0
DESCONOCIDA,RELACIONES FAMILIARES,2012,18-30,FEMENINO,0
DESCONOCIDA,PATRIMONIO,2012,18-30,FEMENINO,0
DESCONOCIDA,SEGURIDAD COLECTIVA,2012,18-30,FEMENINO,0
DESCONOCIDA,FALSEDADES,2012,18-30,FEMENINO,0
DESCONOCIDA,ADMÓN. PÚBLICA,2012,18-30,FEMENINO,0
DESCONOCIDA,ADMÓN. JUSTICIA,2012,18-30,FEMENINO,0
DESCONOCIDA,ORDEN PÚBLICO,2012,18-30,FEMENINO,0
DESCONOCIDA,LEGISLACIÓN ESPECIAL,2012,18-30,FEMENINO,0
DESCONOCIDA,OTRAS INFRACCIONES PENALES,2012,18-30,FEMENINO,0
ANDALUCÍA,CONTRA LAS PERSONAS,2013,18-30,FEMENINO,9675
ANDALUCÍA,CONTRA LA LIBERTAD,2013,18-30,FEMENINO,1787
ANDALUCÍA,LIBERTAD SEXUAL,2013,18-30,FEMENINO,486
ANDALUCÍA,RELACIONES FAMILIARES,2013,18-30,FEMENINO,300
ANDALUCÍA,PATRIMONIO,2013,18-30,FEMENINO,21373
ANDALUCÍA,SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,28
ANDALUCÍA,FALSEDADES,2013,18-30,FEMENINO,191
ANDALUCÍA,ADMÓN. PÚBLICA,2013,18-30,FEMENINO,1
ANDALUCÍA,ADMÓN. JUSTICIA,2013,18-30,FEMENINO,1093
ANDALUCÍA,ORDEN PÚBLICO,2013,18-30,FEMENINO,32
ANDALUCÍA,LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,0
ANDALUCÍA,OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,80
ARAGÓN,CONTRA LAS PERSONAS,2013,18-30,FEMENINO,990
ARAGÓN,CONTRA LA LIBERTAD,2013,18-30,FEMENINO,177
ARAGÓN,LIBERTAD SEXUAL,2013,18-30,FEMENINO,57
ARAGÓN,RELACIONES FAMILIARES,2013,18-30,FEMENINO,39
ARAGÓN,PATRIMONIO,2013,18-30,FEMENINO,2317
ARAGÓN,SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,4
ARAGÓN,FALSEDADES,2013,18-30,FEMENINO,14
ARAGÓN,ADMÓN. PÚBLICA,2013,18-30,FEMENINO,0
ARAGÓN,ADMÓN. JUSTICIA,2013,18-30,FEMENINO,121
ARAGÓN,ORDEN PÚBLICO,2013,18-30,FEMENINO,5
ARAGÓN,LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,0
ARAGÓN,OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,9
ASTURIAS (PRINCIPADO DE),CONTRA LAS PERSONAS,2013,18-30,FEMENINO,869
ASTURIAS (PRINCIPADO DE),CONTRA LA LIBERTAD,2013,18-30,FEMENINO,85
ASTURIAS (PRINCIPADO DE),LIBERTAD SEXUAL,2013,18-30,FEMENINO,34
ASTURIAS (PRINCIPADO DE),RELACIONES FAMILIARES,2013,18-30,FEMENINO,30
ASTURIAS (PRINCIPADO DE),PATRIMONIO,2013,18-30,FEMENINO,2156
ASTURIAS (PRINCIPADO DE),SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,4
ASTURIAS (PRINCIPADO DE),FALSEDADES,2013,18-30,FEMENINO,5
ASTURIAS (PRINCIPADO DE),ADMÓN. PÚBLICA,2013,18-30,FEMENINO,0
ASTURIAS (PRINCIPADO DE),ADMÓN. JUSTICIA,2013,18-30,FEMENINO,86
ASTURIAS (PRINCIPADO DE),ORDEN PÚBLICO,2013,18-30,FEMENINO,3
ASTURIAS (PRINCIPADO DE),LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,0
ASTURIAS (PRINCIPADO DE),OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,5
BALEARS (ILLES),CONTRA LAS PERSONAS,2013,18-30,FEMENINO,1668
BALEARS (ILLES),CONTRA LA LIBERTAD,2013,18-30,FEMENINO,274
BALEARS (ILLES),LIBERTAD SEXUAL,2013,18-30,FEMENINO,147
BALEARS (ILLES),RELACIONES FAMILIARES,2013,18-30,FEMENINO,28
BALEARS (ILLES),PATRIMONIO,2013,18-30,FEMENINO,5144
BALEARS (ILLES),SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,9
BALEARS (ILLES),FALSEDADES,2013,18-30,FEMENINO,24
BALEARS (ILLES),ADMÓN. PÚBLICA,2013,18-30,FEMENINO,0
BALEARS (ILLES),ADMÓN. JUSTICIA,2013,18-30,FEMENINO,169
BALEARS (ILLES),ORDEN PÚBLICO,2013,18-30,FEMENINO,13
BALEARS (ILLES),LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,0
BALEARS (ILLES),OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,17
CANARIAS,CONTRA LAS PERSONAS,2013,18-30,FEMENINO,3080
CANARIAS,CONTRA LA LIBERTAD,2013,18-30,FEMENINO,427
CANARIAS,LIBERTAD SEXUAL,2013,18-30,FEMENINO,113
CANARIAS,RELACIONES FAMILIARES,2013,18-30,FEMENINO,231
CANARIAS,PATRIMONIO,2013,18-30,FEMENINO,5217
CANARIAS,SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,3
CANARIAS,FALSEDADES,2013,18-30,FEMENINO,43
CANARIAS,ADMÓN. PÚBLICA,2013,18-30,FEMENINO,1
CANARIAS,ADMÓN. JUSTICIA,2013,18-30,FEMENINO,265
CANARIAS,ORDEN PÚBLICO,2013,18-30,FEMENINO,10
CANARIAS,LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,0
CANARIAS,OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,15
CANTABRIA,CONTRA LAS PERSONAS,2013,18-30,FEMENINO,410
CANTABRIA,CONTRA LA LIBERTAD,2013,18-30,FEMENINO,75
CANTABRIA,LIBERTAD SEXUAL,2013,18-30,FEMENINO,9
CANTABRIA,RELACIONES FAMILIARES,2013,18-30,FEMENINO,9
CANTABRIA,PATRIMONIO,2013,18-30,FEMENINO,958
CANTABRIA,SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,2
CANTABRIA,FALSEDADES,2013,18-30,FEMENINO,6
CANTABRIA,ADMÓN. PÚBLICA,2013,18-30,FEMENINO,0
CANTABRIA,ADMÓN. JUSTICIA,2013,18-30,FEMENINO,37
CANTABRIA,ORDEN PÚBLICO,2013,18-30,FEMENINO,2
CANTABRIA,LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,0
CANTABRIA,OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,5
CASTILLA Y LEÓN,CONTRA LAS PERSONAS,2013,18-30,FEMENINO,1775
CASTILLA Y LEÓN,CONTRA LA LIBERTAD,2013,18-30,FEMENINO,265
CASTILLA Y LEÓN,LIBERTAD SEXUAL,2013,18-30,FEMENINO,66
CASTILLA Y LEÓN,RELACIONES FAMILIARES,2013,18-30,FEMENINO,61
CASTILLA Y LEÓN,PATRIMONIO,2013,18-30,FEMENINO,4636
CASTILLA Y LEÓN,SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,4
CASTILLA Y LEÓN,FALSEDADES,2013,18-30,FEMENINO,19
CASTILLA Y LEÓN,ADMÓN. PÚBLICA,2013,18-30,FEMENINO,0
CASTILLA Y LEÓN,ADMÓN. JUSTICIA,2013,18-30,FEMENINO,143
CASTILLA Y LEÓN,ORDEN PÚBLICO,2013,18-30,FEMENINO,8
CASTILLA Y LEÓN,LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,0
CASTILLA Y LEÓN,OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,11
CASTILLA - LA MANCHA,CONTRA LAS PERSONAS,2013,18-30,FEMENINO,1758
CASTILLA - LA MANCHA,CONTRA LA LIBERTAD,2013,18-30,FEMENINO,275
CASTILLA - LA MANCHA,LIBERTAD SEXUAL,2013,18-30,FEMENINO,85
CASTILLA - LA MANCHA,RELACIONES FAMILIARES,2013,18-30,FEMENINO,69
CASTILLA - LA MANCHA,PATRIMONIO,2013,18-30,FEMENINO,2586
CASTILLA - LA MANCHA,SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,4
CASTILLA - LA MANCHA,FALSEDADES,2013,18-30,FEMENINO,40
CASTILLA - LA MANCHA,ADMÓN. PÚBLICA,2013,18-30,FEMENINO,0
CASTILLA - LA MANCHA,ADMÓN. JUSTICIA,2013,18-30,FEMENINO,180
CASTILLA - LA MANCHA,ORDEN PÚBLICO,2013,18-30,FEMENINO,16
CASTILLA - LA MANCHA,LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,1
CASTILLA - LA MANCHA,OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,13
CATALUÑA,CONTRA LAS PERSONAS,2013,18-30,FEMENINO,39
CATALUÑA,CONTRA LA LIBERTAD,2013,18-30,FEMENINO,28
CATALUÑA,LIBERTAD SEXUAL,2013,18-30,FEMENINO,65
CATALUÑA,RELACIONES FAMILIARES,2013,18-30,FEMENINO,1
CATALUÑA,PATRIMONIO,2013,18-30,FEMENINO,426
CATALUÑA,SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,0
CATALUÑA,FALSEDADES,2013,18-30,FEMENINO,23
CATALUÑA,ADMÓN. PÚBLICA,2013,18-30,FEMENINO,0
CATALUÑA,ADMÓN. JUSTICIA,2013,18-30,FEMENINO,6
CATALUÑA,ORDEN PÚBLICO,2013,18-30,FEMENINO,2
CATALUÑA,LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,0
CATALUÑA,OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,6
COMUNITAT VALENCIANA,CONTRA LAS PERSONAS,2013,18-30,FEMENINO,5036
COMUNITAT VALENCIANA,CONTRA LA LIBERTAD,2013,18-30,FEMENINO,791
COMUNITAT VALENCIANA,LIBERTAD SEXUAL,2013,18-30,FEMENINO,343
COMUNITAT VALENCIANA,RELACIONES FAMILIARES,2013,18-30,FEMENINO,147
COMUNITAT VALENCIANA,PATRIMONIO,2013,18-30,FEMENINO,11896
COMUNITAT VALENCIANA,SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,19
COMUNITAT VALENCIANA,FALSEDADES,2013,18-30,FEMENINO,93
COMUNITAT VALENCIANA,ADMÓN. PÚBLICA,2013,18-30,FEMENINO,0
COMUNITAT VALENCIANA,ADMÓN. JUSTICIA,2013,18-30,FEMENINO,658
COMUNITAT VALENCIANA,ORDEN PÚBLICO,2013,18-30,FEMENINO,28
COMUNITAT VALENCIANA,LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,0
COMUNITAT VALENCIANA,OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,38
EXTREMADURA,CONTRA LAS PERSONAS,2013,18-30,FEMENINO,882
EXTREMADURA,CONTRA LA LIBERTAD,2013,18-30,FEMENINO,135
EXTREMADURA,LIBERTAD SEXUAL,2013,18-30,FEMENINO,40
EXTREMADURA,RELACIONES FAMILIARES,2013,18-30,FEMENINO,66
EXTREMADURA,PATRIMONIO,2013,18-30,FEMENINO,1587
EXTREMADURA,SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,4
EXTREMADURA,FALSEDADES,2013,18-30,FEMENINO,25
EXTREMADURA,ADMÓN. PÚBLICA,2013,18-30,FEMENINO,0
EXTREMADURA,ADMÓN. JUSTICIA,2013,18-30,FEMENINO,76
EXTREMADURA,ORDEN PÚBLICO,2013,18-30,FEMENINO,2
EXTREMADURA,LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,0
EXTREMADURA,OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,22
GALICIA,CONTRA LAS PERSONAS,2013,18-30,FEMENINO,2020
GALICIA,CONTRA LA LIBERTAD,2013,18-30,FEMENINO,303
GALICIA,LIBERTAD SEXUAL,2013,18-30,FEMENINO,89
GALICIA,RELACIONES FAMILIARES,2013,18-30,FEMENINO,40
GALICIA,PATRIMONIO,2013,18-30,FEMENINO,4569
GALICIA,SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,4
GALICIA,FALSEDADES,2013,18-30,FEMENINO,36
GALICIA,ADMÓN. PÚBLICA,2013,18-30,FEMENINO,0
GALICIA,ADMÓN. JUSTICIA,2013,18-30,FEMENINO,138
GALICIA,ORDEN PÚBLICO,2013,18-30,FEMENINO,6
GALICIA,LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,0
GALICIA,OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,11
MADRID (COMUNIDAD DE),CONTRA LAS PERSONAS,2013,18-30,FEMENINO,5857
MADRID (COMUNIDAD DE),CONTRA LA LIBERTAD,2013,18-30,FEMENINO,618
MADRID (COMUNIDAD DE),LIBERTAD SEXUAL,2013,18-30,FEMENINO,361
MADRID (COMUNIDAD DE),RELACIONES FAMILIARES,2013,18-30,FEMENINO,137
MADRID (COMUNIDAD DE),PATRIMONIO,2013,18-30,FEMENINO,28653
MADRID (COMUNIDAD DE),SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,11
MADRID (COMUNIDAD DE),FALSEDADES,2013,18-30,FEMENINO,166
MADRID (COMUNIDAD DE),ADMÓN. PÚBLICA,2013,18-30,FEMENINO,1
MADRID (COMUNIDAD DE),ADMÓN. JUSTICIA,2013,18-30,FEMENINO,464
MADRID (COMUNIDAD DE),ORDEN PÚBLICO,2013,18-30,FEMENINO,25
MADRID (COMUNIDAD DE),LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,0
MADRID (COMUNIDAD DE),OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,29
MURCIA (REGIÓN DE),CONTRA LAS PERSONAS,2013,18-30,FEMENINO,1541
MURCIA (REGIÓN DE),CONTRA LA LIBERTAD,2013,18-30,FEMENINO,235
MURCIA (REGIÓN DE),LIBERTAD SEXUAL,2013,18-30,FEMENINO,103
MURCIA (REGIÓN DE),RELACIONES FAMILIARES,2013,18-30,FEMENINO,120
MURCIA (REGIÓN DE),PATRIMONIO,2013,18-30,FEMENINO,2793
MURCIA (REGIÓN DE),SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,1
MURCIA (REGIÓN DE),FALSEDADES,2013,18-30,FEMENINO,24
MURCIA (REGIÓN DE),ADMÓN. PÚBLICA,2013,18-30,FEMENINO,0
MURCIA (REGIÓN DE),ADMÓN. JUSTICIA,2013,18-30,FEMENINO,168
MURCIA (REGIÓN DE),ORDEN PÚBLICO,2013,18-30,FEMENINO,7
MURCIA (REGIÓN DE),LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,0
MURCIA (REGIÓN DE),OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,6
NAVARRA (COMUNIDAD FORAL DE),CONTRA LAS PERSONAS,2013,18-30,FEMENINO,519
NAVARRA (COMUNIDAD FORAL DE),CONTRA LA LIBERTAD,2013,18-30,FEMENINO,121
NAVARRA (COMUNIDAD FORAL DE),LIBERTAD SEXUAL,2013,18-30,FEMENINO,24
NAVARRA (COMUNIDAD FORAL DE),RELACIONES FAMILIARES,2013,18-30,FEMENINO,14
NAVARRA (COMUNIDAD FORAL DE),PATRIMONIO,2013,18-30,FEMENINO,1349
NAVARRA (COMUNIDAD FORAL DE),SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,1
NAVARRA (COMUNIDAD FORAL DE),FALSEDADES,2013,18-30,FEMENINO,11
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. PÚBLICA,2013,18-30,FEMENINO,5
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. JUSTICIA,2013,18-30,FEMENINO,28
NAVARRA (COMUNIDAD FORAL DE),ORDEN PÚBLICO,2013,18-30,FEMENINO,3
NAVARRA (COMUNIDAD FORAL DE),LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,0
NAVARRA (COMUNIDAD FORAL DE),OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,22
PAÍS VASCO,CONTRA LAS PERSONAS,2013,18-30,FEMENINO,13
PAÍS VASCO,CONTRA LA LIBERTAD,2013,18-30,FEMENINO,3
PAÍS VASCO,LIBERTAD SEXUAL,2013,18-30,FEMENINO,4
PAÍS VASCO,RELACIONES FAMILIARES,2013,18-30,FEMENINO,1
PAÍS VASCO,PATRIMONIO,2013,18-30,FEMENINO,171
PAÍS VASCO,SEGURIDAD COLECTIVA,2013,18-30,FEMENINO,0
PAÍS VASCO,FALSEDADES,2013,18-30,FEMENINO,5
PAÍS VASCO,ADMÓN. PÚBLICA,2013,18-30,FEMENINO,0
PAÍS VASCO,ADMÓN. JUSTICIA,2013,18-30,FEMENINO,1
PAÍS VASCO,ORDEN PÚBLICO,2013,18-30,FEMENINO,0
PAÍS VASCO,LEGISLACIÓN ESPECIAL,2013,18-30,FEMENINO,0
PAÍS VASCO,OTRAS INFRACCIONES PENALES,2013,18-30,FEMENINO,6
RIOJA (LA),CONTRA LAS PERSONAS,2013,18-30,FEMENINO,237
